batch,epoch,train_accuracy,train_loss
2882.0,22.0,0.96875,0.36324295
2883.0,22.0,0.875,0.84003484
2884.0,22.0,0.84375,0.5524213
2885.0,22.0,0.8125,0.8399756
2886.0,22.0,0.875,0.48274544
2887.0,22.0,0.875,0.5597023
2888.0,22.0,0.90625,0.5688106
2889.0,22.0,0.78125,0.5288651
2890.0,22.0,0.875,0.49916115
2891.0,22.0,0.96875,0.31075096
2892.0,22.0,0.90625,0.51652616
2893.0,22.0,0.84375,0.628451
2894.0,22.0,0.875,0.5595753
2895.0,22.0,0.90625,0.42865473
2896.0,22.0,0.96875,0.19901808
2897.0,22.0,0.90625,0.55942845
2898.0,22.0,0.8125,0.61808264
2899.0,22.0,0.875,0.5000619
2900.0,22.0,0.9375,0.32864392
2901.0,22.0,0.875,0.51893383
2902.0,22.0,0.96875,0.30839515
2903.0,22.0,0.8125,0.7800063
2904.0,22.0,0.8125,0.6701254
2905.0,22.0,0.90625,0.52079934
2906.0,22.0,0.84375,0.7062772
2907.0,22.0,0.9375,0.26542777
2908.0,22.0,0.8125,0.74318856
2909.0,22.0,0.875,0.50561947
2910.0,22.0,0.875,0.48763394
2911.0,22.0,0.84375,0.62656325
2912.0,22.0,0.875,0.54470503
2913.0,22.0,0.75,1.0064474
2914.0,22.0,0.9375,0.40136644
2915.0,22.0,0.8125,0.648737
2916.0,22.0,0.8125,0.53175247
2917.0,22.0,0.90625,0.4790454
2918.0,22.0,0.90625,0.42443705
2919.0,22.0,0.9375,0.20642799
2920.0,22.0,0.84375,0.61866474
2921.0,22.0,0.8125,0.7835271
2922.0,22.0,0.84375,0.84586275
2923.0,22.0,0.8125,0.7960708
2924.0,22.0,0.8125,0.6606827
2925.0,22.0,0.84375,0.7358365
2926.0,22.0,0.8125,0.56214815
2927.0,22.0,0.8125,0.86698735
2928.0,22.0,0.84375,0.55584025
2929.0,22.0,0.84375,0.58454305
2930.0,22.0,0.875,0.6994658
2931.0,22.0,0.90625,0.3984556
2932.0,22.0,0.8125,0.6190489
2933.0,22.0,0.75,0.7338088
2934.0,22.0,0.78125,0.6785785
2935.0,22.0,0.90625,0.5424524
2936.0,22.0,0.9375,0.3465729
2937.0,22.0,0.9375,0.5000134
2938.0,22.0,0.875,0.4381983
2939.0,22.0,0.84375,0.7197765
2940.0,22.0,0.75,0.8102416
2941.0,22.0,0.84375,0.49195945
2942.0,22.0,0.84375,0.53383833
2943.0,22.0,0.90625,0.480117
2944.0,22.0,0.75,0.6887711
2945.0,22.0,0.84375,0.72945654
2946.0,22.0,0.875,0.5666046
2947.0,22.0,0.90625,0.45055872
2948.0,22.0,0.8125,0.617046
2949.0,22.0,0.8125,0.702337
2950.0,22.0,0.90625,0.33051443
2951.0,22.0,0.84375,0.53542024
2952.0,22.0,0.9375,0.34917834
2953.0,22.0,0.71875,0.94566107
2954.0,22.0,0.875,0.33254606
2955.0,22.0,0.90625,0.420913
2956.0,22.0,0.875,0.598081
2957.0,22.0,0.875,0.62304026
2958.0,22.0,0.8125,0.8635533
2959.0,22.0,0.8125,0.6206491
2960.0,22.0,0.78125,0.999617
2961.0,22.0,0.90625,0.5845803
2962.0,22.0,0.75,0.5595069
2963.0,22.0,0.90625,0.52265275
2964.0,22.0,0.78125,1.0446563
2965.0,22.0,0.78125,0.70997214
2966.0,22.0,0.9375,0.37228748
2967.0,22.0,0.75,0.8142431
2968.0,22.0,0.78125,0.66589403
2969.0,22.0,0.78125,0.729397
2970.0,22.0,0.875,0.8550616
2971.0,22.0,0.84375,0.5292174
2972.0,22.0,0.90625,0.5600268
2973.0,22.0,0.875,0.6031835
2974.0,22.0,0.78125,0.7980978
2975.0,22.0,0.875,0.45464966
2976.0,22.0,0.75,0.7795574
2977.0,22.0,0.9375,0.36168602
2978.0,22.0,0.90625,0.39552405
2979.0,22.0,0.90625,0.459077
2980.0,22.0,0.8125,0.5846202
2981.0,22.0,0.84375,0.6219365
2982.0,22.0,0.84375,0.6925693
2983.0,22.0,0.8125,0.64403796
2984.0,22.0,0.9375,0.3422434
2985.0,22.0,0.90625,0.32565066
2986.0,22.0,0.75,0.7553209
2987.0,22.0,0.90625,0.57340854
2988.0,22.0,0.90625,0.5451313
2989.0,22.0,0.875,0.44945514
2990.0,22.0,0.84375,0.7128588
2991.0,22.0,0.90625,0.49363735
2992.0,22.0,0.8333333333333334,0.7890335
2993.0,23.0,0.875,0.6640509
2994.0,23.0,0.84375,0.62612367
2995.0,23.0,0.8125,0.7338154
2996.0,23.0,0.90625,0.37613344
2997.0,23.0,0.8125,0.79248244
2998.0,23.0,0.875,0.5634308
2999.0,23.0,0.8125,0.5332641
3000.0,23.0,0.8125,0.70608497
3001.0,23.0,0.90625,0.40522912
3002.0,23.0,0.9375,0.3276834
3003.0,23.0,0.9375,0.36794764
3004.0,23.0,0.9375,0.38090214
3005.0,23.0,0.78125,0.80839133
3006.0,23.0,0.875,0.39401013
3007.0,23.0,0.84375,0.54528517
3008.0,23.0,0.875,0.6910108
3009.0,23.0,0.90625,0.41385853
3010.0,23.0,0.84375,0.5214076
3011.0,23.0,0.8125,0.5798806
3012.0,23.0,0.875,0.40204597
3013.0,23.0,0.90625,0.41503063
3014.0,23.0,0.875,0.4992052
3015.0,23.0,0.78125,0.74171704
3016.0,23.0,0.90625,0.34988296
3017.0,23.0,0.84375,0.47349232
3018.0,23.0,0.8125,0.80462605
3019.0,23.0,0.90625,0.5373764
3020.0,23.0,0.75,0.7481703
3021.0,23.0,0.90625,0.47040275
3022.0,23.0,0.875,0.5342158
3023.0,23.0,0.84375,0.6453766
3024.0,23.0,0.8125,0.6801125
3025.0,23.0,0.78125,1.020383
3026.0,23.0,0.875,0.53901994
3027.0,23.0,0.9375,0.5150087
3028.0,23.0,0.875,0.48269537
3029.0,23.0,0.90625,0.40120944
3030.0,23.0,0.84375,0.6422998
3031.0,23.0,0.75,1.0149345
3032.0,23.0,0.8125,0.57645243
3033.0,23.0,0.90625,0.36447835
3034.0,23.0,0.875,0.5284804
3035.0,23.0,0.8125,0.48174903
3036.0,23.0,0.875,0.51162314
3037.0,23.0,0.90625,0.5273749
3038.0,23.0,0.875,0.51621544
3039.0,23.0,0.90625,0.54950154
3040.0,23.0,0.84375,0.53921074
3041.0,23.0,0.875,0.47204173
3042.0,23.0,0.9375,0.45589697
3043.0,23.0,0.84375,0.58350724
3044.0,23.0,0.84375,0.47751203
3045.0,23.0,0.78125,0.9308546
3046.0,23.0,0.78125,0.88714665
3047.0,23.0,0.875,0.56747305
3048.0,23.0,0.90625,0.4449105
3049.0,23.0,0.875,0.53419244
3050.0,23.0,0.75,0.90469897
3051.0,23.0,0.8125,0.84433264
3052.0,23.0,0.8125,0.80787516
3053.0,23.0,0.8125,0.90126276
3054.0,23.0,0.90625,0.4092677
3055.0,23.0,0.90625,0.4850321
3056.0,23.0,0.90625,0.4300754
3057.0,23.0,0.84375,0.6889596
3058.0,23.0,0.9375,0.31640157
3059.0,23.0,0.875,0.49139133
3060.0,23.0,0.90625,0.3923742
3061.0,23.0,0.84375,0.50451773
3062.0,23.0,0.9375,0.36024144
3063.0,23.0,0.84375,0.54532295
3064.0,23.0,0.84375,0.62497795
3065.0,23.0,0.90625,0.41385794
3066.0,23.0,0.90625,0.5570325
3067.0,23.0,0.84375,0.60392934
3068.0,23.0,0.84375,0.57650316
3069.0,23.0,0.84375,0.5807123
3070.0,23.0,0.875,0.5541312
3071.0,23.0,0.8125,0.6918137
3072.0,23.0,0.96875,0.412014
3073.0,23.0,0.75,0.79941195
3074.0,23.0,0.875,0.5111197
3075.0,23.0,0.8125,0.8036057
3076.0,23.0,0.8125,0.6925495
3077.0,23.0,0.8125,0.7122768
3078.0,23.0,0.90625,0.45988232
3079.0,23.0,0.90625,0.51741457
3080.0,23.0,0.8125,0.6288847
3081.0,23.0,0.875,0.53752697
3082.0,23.0,0.8125,0.756778
3083.0,23.0,0.875,0.5141398
3084.0,23.0,0.9375,0.32632157
3085.0,23.0,0.875,0.6852679
3086.0,23.0,0.90625,0.41318777
3087.0,23.0,0.875,0.57436186
3088.0,23.0,0.8125,0.5680404
3089.0,23.0,0.84375,0.73981583
3090.0,23.0,0.8125,0.6812905
3091.0,23.0,0.90625,0.3739667
3092.0,23.0,0.90625,0.5707684
3093.0,23.0,0.9375,0.37658143
3094.0,23.0,0.75,0.7491788
3095.0,23.0,0.90625,0.5746793
3096.0,23.0,0.9375,0.44003248
3097.0,23.0,0.875,0.54120183
3098.0,23.0,0.875,0.4484036
3099.0,23.0,0.84375,0.8520015
3100.0,23.0,0.90625,0.6444833
3101.0,23.0,0.84375,0.6121985
3102.0,23.0,0.84375,0.65874153
3103.0,23.0,0.84375,0.8053518
3104.0,23.0,0.875,0.5185769
3105.0,23.0,0.8125,0.719983
3106.0,23.0,0.90625,0.471668
3107.0,23.0,0.90625,0.32990664
3108.0,23.0,0.9375,0.40660292
3109.0,23.0,0.90625,0.45852304
3110.0,23.0,0.90625,0.5716334
3111.0,23.0,0.8125,0.695083
3112.0,23.0,0.84375,0.6191296
3113.0,23.0,0.8125,0.8044783
3114.0,23.0,0.875,0.73800445
3115.0,23.0,0.875,0.40527803
3116.0,23.0,0.84375,0.58049697
3117.0,23.0,0.75,0.74052584
3118.0,23.0,0.8125,0.5797849
3119.0,23.0,0.90625,0.49164712
3120.0,23.0,0.9375,0.26256683
3121.0,23.0,0.84375,0.6226249
3122.0,23.0,0.9375,0.4234097
3123.0,23.0,0.8125,0.8210061
3124.0,23.0,0.9375,0.3850901
3125.0,23.0,0.78125,0.87567174
3126.0,23.0,0.90625,0.43229467
3127.0,23.0,0.84375,0.7940687
3128.0,23.0,1.0,0.3931851
3129.0,24.0,0.8125,0.47772306
3130.0,24.0,0.84375,0.60107756
3131.0,24.0,0.875,0.6494622
3132.0,24.0,0.96875,0.24918188
3133.0,24.0,0.875,0.59274334
3134.0,24.0,0.875,0.44428098
3135.0,24.0,0.84375,0.5213661
3136.0,24.0,0.78125,0.7227122
3137.0,24.0,0.8125,0.6339263
3138.0,24.0,0.90625,0.4729159
3139.0,24.0,0.875,0.5535233
3140.0,24.0,0.875,0.6729794
3141.0,24.0,0.9375,0.31115064
3142.0,24.0,0.875,0.53817815
3143.0,24.0,0.90625,0.37204313
3144.0,24.0,0.90625,0.61625606
3145.0,24.0,0.75,0.5452003
3146.0,24.0,0.84375,0.59641296
3147.0,24.0,0.875,0.59704196
3148.0,24.0,0.84375,0.7355158
3149.0,24.0,0.875,0.46445823
3150.0,24.0,0.96875,0.28967994
3151.0,24.0,0.8125,0.63154376
3152.0,24.0,0.9375,0.3778087
3153.0,24.0,0.75,0.67088395
3154.0,24.0,0.875,0.58554655
3155.0,24.0,0.9375,0.43677816
3156.0,24.0,0.84375,0.61436474
3157.0,24.0,0.875,0.52491724
3158.0,24.0,0.96875,0.31893727
3159.0,24.0,0.90625,0.40110523
3160.0,24.0,0.96875,0.26683462
3161.0,24.0,0.75,0.6495086
3162.0,24.0,0.90625,0.26405948
3163.0,24.0,0.84375,0.7281146
3164.0,24.0,0.71875,1.0000064
3165.0,24.0,0.875,0.5007885
3166.0,24.0,0.9375,0.38972253
3167.0,24.0,0.875,0.39357007
3168.0,24.0,0.8125,0.59078515
3169.0,24.0,0.84375,0.6601855
3170.0,24.0,0.84375,0.64728665
3171.0,24.0,0.9375,0.3220903
3172.0,24.0,0.78125,0.70769
3173.0,24.0,0.875,0.7288794
3174.0,24.0,0.84375,0.49638215
3175.0,24.0,0.75,0.97662187
3176.0,24.0,0.8125,0.530336
3177.0,24.0,0.875,0.5273849
3178.0,24.0,0.84375,0.61298716
3179.0,24.0,0.90625,0.46008578
3180.0,24.0,0.875,0.61991215
3181.0,24.0,0.84375,0.46445072
3182.0,24.0,0.875,0.5268269
3183.0,24.0,0.875,0.66027004
3184.0,24.0,0.875,0.5716826
3185.0,24.0,0.8125,0.81266683
3186.0,24.0,0.90625,0.45682073
3187.0,24.0,0.84375,0.51881367
3188.0,24.0,0.875,0.44835433
3189.0,24.0,0.84375,0.6803632
3190.0,24.0,0.875,0.5993079
3191.0,24.0,0.84375,0.55906945
3192.0,24.0,0.875,0.47818667
3193.0,24.0,0.75,0.8019868
3194.0,24.0,0.90625,0.45026717
3195.0,24.0,0.75,1.0763847
3196.0,24.0,0.875,0.41380167
3197.0,24.0,0.96875,0.2923077
3198.0,24.0,0.875,0.6837744
3199.0,24.0,0.96875,0.3845345
3200.0,24.0,0.84375,0.54325134
3201.0,24.0,0.875,0.6674654
3202.0,24.0,0.84375,0.81530833
3203.0,24.0,0.875,0.57604605
3204.0,24.0,0.9375,0.50872195
3205.0,24.0,0.90625,0.46230572
3206.0,24.0,0.84375,0.7084011
3207.0,24.0,0.9375,0.40082315
3208.0,24.0,0.8125,0.65486354
3209.0,24.0,0.6875,0.9755582
3210.0,24.0,0.90625,0.55829614
3211.0,24.0,0.875,0.6741291
3212.0,24.0,0.8125,0.71998537
3213.0,24.0,0.8125,0.8091195
3214.0,24.0,0.875,0.57809126
3215.0,24.0,0.9375,0.33399013
3216.0,24.0,0.78125,1.0006359
3217.0,24.0,0.90625,0.47317493
3218.0,24.0,0.875,0.6242405
3219.0,24.0,0.84375,0.5653383
3220.0,24.0,0.875,0.4543783
3221.0,24.0,0.8125,0.5850339
3222.0,24.0,0.9375,0.46443978
3223.0,24.0,0.84375,0.5500831
3224.0,24.0,0.84375,0.62622184
3225.0,24.0,0.90625,0.49448502
3226.0,24.0,0.78125,0.7370654
3227.0,24.0,0.875,0.3678133
3228.0,24.0,0.875,0.45983696
3229.0,24.0,0.75,1.0316795
3230.0,24.0,0.90625,0.4154567
3231.0,24.0,0.65625,1.0423319
3232.0,24.0,0.90625,0.5057653
3233.0,24.0,0.90625,0.3833163
3234.0,24.0,0.875,0.7208663
3235.0,24.0,0.78125,0.5858111
3236.0,24.0,0.875,0.5486874
3237.0,24.0,0.90625,0.45110723
3238.0,24.0,0.75,1.1758112
3239.0,24.0,0.78125,0.9892245
3240.0,24.0,0.71875,1.033417
3241.0,24.0,0.78125,0.74902046
3242.0,24.0,0.8125,0.58094823
3243.0,24.0,0.9375,0.42259443
3244.0,24.0,0.9375,0.3446922
3245.0,24.0,0.8125,0.6503062
3246.0,24.0,0.9375,0.45567587
3247.0,24.0,0.875,0.73754835
3248.0,24.0,0.90625,0.546104
3249.0,24.0,0.875,0.51185757
3250.0,24.0,0.84375,0.49678287
3251.0,24.0,0.875,0.6610153
3252.0,24.0,0.8125,0.721892
3253.0,24.0,0.84375,0.53025085
3254.0,24.0,0.84375,0.6573675
3255.0,24.0,0.875,0.53940773
3256.0,24.0,0.84375,0.5140407
3257.0,24.0,0.9375,0.4290485
3258.0,24.0,0.8125,0.6844426
3259.0,24.0,0.875,0.57105273
3260.0,24.0,0.875,0.47483054
3261.0,24.0,0.84375,0.6927912
3262.0,24.0,0.875,0.31989256
3263.0,24.0,0.9375,0.44200632
3264.0,24.0,1.0,0.3446444
3265.0,25.0,0.875,0.6345247
3266.0,25.0,0.90625,0.49912584
3267.0,25.0,0.875,0.5879712
3268.0,25.0,0.90625,0.57660556
3269.0,25.0,0.90625,0.5512676
3270.0,25.0,0.78125,0.66515416
3271.0,25.0,0.8125,0.65711737
3272.0,25.0,0.84375,0.6262508
3273.0,25.0,0.875,0.51517475
3274.0,25.0,0.875,0.4367338
3275.0,25.0,0.84375,0.62493014
3276.0,25.0,0.875,0.5199039
3277.0,25.0,0.78125,0.7818457
3278.0,25.0,0.875,0.5622591
3279.0,25.0,0.8125,0.6457033
3280.0,25.0,0.8125,0.623729
3281.0,25.0,0.9375,0.44418252
3282.0,25.0,0.875,0.50354123
3283.0,25.0,0.96875,0.37344033
3284.0,25.0,0.84375,0.43197447
3285.0,25.0,0.90625,0.6104258
3286.0,25.0,0.84375,0.4909852
3287.0,25.0,0.8125,0.74704576
3288.0,25.0,0.90625,0.39356947
3289.0,25.0,0.875,0.5251993
3290.0,25.0,0.90625,0.46261296
3291.0,25.0,0.875,0.5586984
3292.0,25.0,0.875,0.5405669
3293.0,25.0,0.8125,0.5563317
3294.0,25.0,0.84375,0.5237443
3295.0,25.0,0.8125,0.6235892
3296.0,25.0,0.90625,0.6119821
3297.0,25.0,0.9375,0.2824831
3298.0,25.0,0.875,0.4565154
3299.0,25.0,0.9375,0.33032304
3300.0,25.0,0.75,0.7960431
3301.0,25.0,0.84375,0.6481735
3302.0,25.0,0.84375,0.48220715
3303.0,25.0,1.0,0.27660328
3304.0,25.0,0.84375,0.69072527
3305.0,25.0,0.90625,0.4185846
3306.0,25.0,0.90625,0.51192075
3307.0,25.0,0.8125,0.68263793
3308.0,25.0,0.84375,0.638536
3309.0,25.0,0.875,0.42798358
3310.0,25.0,0.84375,0.6545591
3311.0,25.0,0.75,1.2167115
3312.0,25.0,0.9375,0.30023593
3313.0,25.0,0.875,0.5914771
3314.0,25.0,0.9375,0.42110822
3315.0,25.0,0.875,0.410074
3316.0,25.0,0.78125,0.71474797
3317.0,25.0,0.9375,0.39419237
3318.0,25.0,0.8125,0.71271515
3319.0,25.0,0.90625,0.31600183
3320.0,25.0,0.875,0.39877573
3321.0,25.0,0.78125,0.90402406
3322.0,25.0,0.875,0.4521933
3323.0,25.0,0.875,0.42690858
3324.0,25.0,0.84375,0.6735995
3325.0,25.0,0.9375,0.31298864
3326.0,25.0,0.84375,0.4383328
3327.0,25.0,0.78125,0.63035697
3328.0,25.0,0.90625,0.40726987
3329.0,25.0,0.75,0.81782466
3330.0,25.0,0.84375,0.66517997
3331.0,25.0,0.9375,0.45004362
3332.0,25.0,1.0,0.14497451
3333.0,25.0,0.8125,0.66390395
3334.0,25.0,0.84375,0.630875
3335.0,25.0,0.75,0.76261324
3336.0,25.0,0.9375,0.2050865
3337.0,25.0,0.8125,0.6450755
3338.0,25.0,1.0,0.27592346
3339.0,25.0,0.75,0.847525
3340.0,25.0,0.90625,0.48730013
3341.0,25.0,0.875,0.571085
3342.0,25.0,0.75,0.9829343
3343.0,25.0,0.84375,0.6782263
3344.0,25.0,0.8125,0.70484006
3345.0,25.0,0.875,0.5339617
3346.0,25.0,0.90625,0.4580889
3347.0,25.0,0.8125,0.72404003
3348.0,25.0,0.8125,0.74663955
3349.0,25.0,0.84375,0.44594485
3350.0,25.0,0.78125,0.68610483
3351.0,25.0,0.875,0.63364214
3352.0,25.0,0.875,0.4296078
3353.0,25.0,0.90625,0.42091855
3354.0,25.0,0.8125,0.8422189
3355.0,25.0,0.75,0.69584274
3356.0,25.0,0.90625,0.3588061
3357.0,25.0,0.875,0.53522867
3358.0,25.0,0.875,0.63638014
3359.0,25.0,0.78125,0.6736081
3360.0,25.0,0.9375,0.37480077
3361.0,25.0,0.75,0.89971024
3362.0,25.0,0.84375,0.70295435
3363.0,25.0,0.875,0.51106817
3364.0,25.0,0.90625,0.5636843
3365.0,25.0,0.96875,0.30526182
3366.0,25.0,0.875,0.36174464
3367.0,25.0,0.96875,0.3941941
3368.0,25.0,0.8125,0.6588535
3369.0,25.0,0.90625,0.47531474
3370.0,25.0,0.90625,0.45827034
3371.0,25.0,0.8125,0.5415509
3372.0,25.0,0.90625,0.6692837
3373.0,25.0,0.90625,0.57578284
3374.0,25.0,0.90625,0.50544137
3375.0,25.0,0.78125,0.8792839
3376.0,25.0,0.9375,0.43039957
3377.0,25.0,0.90625,0.39294484
3378.0,25.0,0.84375,0.50179154
3379.0,25.0,0.78125,0.96503687
3380.0,25.0,0.875,0.53213155
3381.0,25.0,0.8125,0.6558115
3382.0,25.0,0.875,0.6331487
3383.0,25.0,0.875,0.59418267
3384.0,25.0,0.90625,0.49279255
3385.0,25.0,0.9375,0.4254119
3386.0,25.0,0.75,0.7318964
3387.0,25.0,0.84375,0.42139688
3388.0,25.0,0.875,0.47280493
3389.0,25.0,0.9375,0.3903274
3390.0,25.0,0.90625,0.39942643
3391.0,25.0,0.71875,0.75403816
3392.0,25.0,0.8125,0.604877
3393.0,25.0,0.84375,0.56218356
3394.0,25.0,0.84375,0.8512445
3395.0,25.0,0.875,0.7432674
3396.0,25.0,0.78125,0.7450165
3397.0,25.0,0.96875,0.2873863
3398.0,25.0,0.875,0.47633532
3399.0,25.0,0.90625,0.5480085
3400.0,25.0,0.75,0.95438886
3401.0,26.0,0.8125,0.62310547
3402.0,26.0,0.875,0.4438915
3403.0,26.0,0.8125,0.88641983
3404.0,26.0,0.8125,0.63207
3405.0,26.0,0.6875,1.1133233
3406.0,26.0,0.875,0.5011472
3407.0,26.0,0.96875,0.36847854
3408.0,26.0,0.8125,0.743771
3409.0,26.0,0.9375,0.38535655
3410.0,26.0,0.8125,0.5526932
3411.0,26.0,0.875,0.8062959
3412.0,26.0,0.90625,0.63995636
3413.0,26.0,0.78125,0.76006967
3414.0,26.0,0.90625,0.4661896
3415.0,26.0,0.84375,0.45846197
3416.0,26.0,0.84375,0.51564217
3417.0,26.0,0.90625,0.4051733
3418.0,26.0,0.875,0.30510178
3419.0,26.0,0.84375,0.62911147
3420.0,26.0,0.8125,0.69794154
3421.0,26.0,0.90625,0.5636519
3422.0,26.0,0.8125,0.6424535
3423.0,26.0,0.90625,0.42589435
3424.0,26.0,0.84375,0.6803557
3425.0,26.0,0.84375,0.67113394
3426.0,26.0,0.9375,0.31193036
3427.0,26.0,0.84375,0.5645202
3428.0,26.0,0.8125,0.72105443
3429.0,26.0,0.78125,0.90800095
3430.0,26.0,0.9375,0.38075787
3431.0,26.0,0.84375,0.48083568
3432.0,26.0,0.84375,0.74601424
3433.0,26.0,0.8125,0.8588965
3434.0,26.0,0.875,0.5697866
3435.0,26.0,0.75,1.014355
3436.0,26.0,0.875,0.59008855
3437.0,26.0,0.875,0.62347883
3438.0,26.0,0.84375,0.42441294
3439.0,26.0,0.8125,0.9709029
3440.0,26.0,0.8125,0.5784887
3441.0,26.0,0.84375,0.64007974
3442.0,26.0,0.875,0.54387754
3443.0,26.0,0.875,0.53130513
3444.0,26.0,0.78125,0.6601562
3445.0,26.0,0.875,0.55017495
3446.0,26.0,0.75,0.98341155
3447.0,26.0,0.75,0.6787936
3448.0,26.0,0.84375,0.48424217
3449.0,26.0,0.8125,0.8677099
3450.0,26.0,0.78125,0.6367319
3451.0,26.0,0.9375,0.42721218
3452.0,26.0,0.9375,0.46319625
3453.0,26.0,0.8125,0.961312
3454.0,26.0,0.90625,0.37461323
3455.0,26.0,0.84375,0.48299056
3456.0,26.0,0.9375,0.31197104
3457.0,26.0,0.875,0.5254848
3458.0,26.0,0.90625,0.47909108
3459.0,26.0,0.90625,0.40882838
3460.0,26.0,0.875,0.3070257
3461.0,26.0,0.8125,0.7617194
3462.0,26.0,0.875,0.44472185
3463.0,26.0,0.9375,0.41649035
3464.0,26.0,0.90625,0.29727894
3465.0,26.0,0.78125,0.8645589
3466.0,26.0,0.9375,0.346056
3467.0,26.0,0.84375,0.56563133
3468.0,26.0,0.90625,0.3456729
3469.0,26.0,0.90625,0.43626007
3470.0,26.0,0.84375,0.60080737
3471.0,26.0,0.9375,0.4917863
3472.0,26.0,0.8125,0.8174615
3473.0,26.0,0.96875,0.36565986
3474.0,26.0,0.8125,0.55972016
3475.0,26.0,0.875,0.44359687
3476.0,26.0,0.875,0.37560222
3477.0,26.0,0.84375,0.7690904
3478.0,26.0,0.875,0.492704
3479.0,26.0,0.84375,0.5305534
3480.0,26.0,0.90625,0.66438806
3481.0,26.0,0.90625,0.49413463
3482.0,26.0,0.90625,0.43209127
3483.0,26.0,0.90625,0.38199914
3484.0,26.0,0.90625,0.38714474
3485.0,26.0,0.9375,0.43439662
3486.0,26.0,0.84375,0.7012736
3487.0,26.0,0.875,0.52529335
3488.0,26.0,0.84375,0.7587178
3489.0,26.0,0.90625,0.40371925
3490.0,26.0,0.90625,0.3903237
3491.0,26.0,0.9375,0.5303344
3492.0,26.0,0.84375,0.70587033
3493.0,26.0,0.71875,0.9970728
3494.0,26.0,0.78125,0.76931953
3495.0,26.0,0.875,0.46714312
3496.0,26.0,0.84375,0.61909497
3497.0,26.0,0.90625,0.6551355
3498.0,26.0,0.84375,0.71869534
3499.0,26.0,0.8125,0.79724157
3500.0,26.0,0.875,0.56987494
3501.0,26.0,0.75,0.8697554
3502.0,26.0,0.90625,0.57308006
3503.0,26.0,0.9375,0.5160119
3504.0,26.0,0.9375,0.25273082
3505.0,26.0,0.875,0.37783778
3506.0,26.0,0.90625,0.4704783
3507.0,26.0,0.875,0.48662364
3508.0,26.0,0.84375,0.56235766
3509.0,26.0,0.875,0.5853613
3510.0,26.0,0.78125,0.69095606
3511.0,26.0,0.8125,0.90360075
3512.0,26.0,0.84375,0.61372465
3513.0,26.0,0.875,0.6401915
3514.0,26.0,0.75,0.7859164
3515.0,26.0,0.71875,1.2087809
3516.0,26.0,0.875,0.4595068
3517.0,26.0,0.875,0.6634763
3518.0,26.0,0.8125,0.58215636
3519.0,26.0,0.875,0.42596918
3520.0,26.0,0.875,0.580744
3521.0,26.0,0.875,0.52581745
3522.0,26.0,0.8125,0.6000211
3523.0,26.0,0.6875,1.1959339
3524.0,26.0,0.875,0.6555355
3525.0,26.0,0.84375,0.6999598
3526.0,26.0,0.84375,0.57498443
3527.0,26.0,0.875,0.51461023
3528.0,26.0,0.875,0.5193221
3529.0,26.0,0.90625,0.56864214
3530.0,26.0,0.84375,0.69558215
3531.0,26.0,0.8125,0.6520844
3532.0,26.0,0.9375,0.42390764
3533.0,26.0,0.78125,0.8584454
3534.0,26.0,0.8125,0.8462346
3535.0,26.0,0.9375,0.37886894
3536.0,26.0,1.0,0.27896944
3537.0,27.0,0.8125,0.71435463
3538.0,27.0,0.90625,0.2978888
3539.0,27.0,0.6875,0.7534869
3540.0,27.0,0.84375,0.7307355
3541.0,27.0,0.84375,0.48607615
3542.0,27.0,0.84375,0.46040308
3543.0,27.0,0.875,0.4535323
3544.0,27.0,0.8125,0.846496
3545.0,27.0,0.875,0.53210664
3546.0,27.0,0.8125,0.9388757
3547.0,27.0,0.875,0.6952544
3548.0,27.0,0.875,0.5239459
3549.0,27.0,0.8125,0.65109795
3550.0,27.0,0.8125,0.68559384
3551.0,27.0,0.90625,0.5705199
3552.0,27.0,0.875,0.62776047
3553.0,27.0,0.84375,0.73874503
3554.0,27.0,0.96875,0.16176587
3555.0,27.0,0.84375,0.6666872
3556.0,27.0,0.71875,0.7321428
3557.0,27.0,0.9375,0.44452986
3558.0,27.0,0.90625,0.38857418
3559.0,27.0,0.9375,0.3776127
3560.0,27.0,0.8125,0.69601643
3561.0,27.0,0.90625,0.554277
3562.0,27.0,0.9375,0.37288547
3563.0,27.0,0.9375,0.4911239
3564.0,27.0,0.8125,0.6703072
3565.0,27.0,0.78125,0.69614697
3566.0,27.0,1.0,0.27141452
3567.0,27.0,0.78125,0.86958164
3568.0,27.0,0.90625,0.4992408
3569.0,27.0,0.96875,0.41065878
3570.0,27.0,0.90625,0.51131773
3571.0,27.0,0.78125,0.79733366
3572.0,27.0,0.84375,0.44439453
3573.0,27.0,0.9375,0.38887417
3574.0,27.0,0.84375,0.6359297
3575.0,27.0,0.875,0.6539955
3576.0,27.0,0.84375,0.5728728
3577.0,27.0,0.71875,1.0053792
3578.0,27.0,0.875,0.6112303
3579.0,27.0,0.84375,0.6129571
3580.0,27.0,0.90625,0.478299
3581.0,27.0,0.78125,0.9600267
3582.0,27.0,0.90625,0.53997606
3583.0,27.0,0.8125,0.7691797
3584.0,27.0,0.90625,0.37531275
3585.0,27.0,0.90625,0.54754984
3586.0,27.0,0.875,0.6674448
3587.0,27.0,1.0,0.22960731
3588.0,27.0,0.75,0.8523736
3589.0,27.0,0.84375,0.54166883
3590.0,27.0,0.875,0.4356783
3591.0,27.0,0.9375,0.33353692
